Time(Iteration),CascadeUCB
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,1.0
7,1.0
8,2.0
9,2.0
10,3.0
11,4.0
12,4.0
13,4.0
14,4.0
15,4.0
16,4.0
17,4.0
18,4.0
19,4.0
20,4.0
21,4.0
22,5.0
23,5.0
24,5.0
25,5.0
26,5.0
27,5.0
28,5.0
29,5.0
30,5.0
31,5.0
32,5.0
33,5.0
34,7.0
35,7.0
36,7.0
37,7.0
38,7.0
39,7.0
40,8.0
41,8.0
42,8.0
43,9.0
44,9.0
45,10.0
46,10.0
47,10.0
48,10.0
49,10.0
50,10.0
51,10.0
52,10.0
53,10.0
54,10.0
55,11.0
56,11.0
57,12.0
58,12.0
59,12.0
60,12.0
61,12.0
62,12.0
63,12.0
64,12.0
65,12.0
66,12.0
67,13.0
68,13.0
69,13.0
70,13.0
71,13.0
72,13.0
73,13.0
74,13.0
75,14.0
76,15.0
77,15.0
78,15.0
79,15.0
80,15.0
81,15.0
82,15.0
83,15.0
84,15.0
85,15.0
86,15.0
87,16.0
88,17.0
89,17.0
90,18.0
91,18.0
92,18.0
93,19.0
94,19.0
95,19.0
96,20.0
97,20.0
98,20.0
99,20.0
100,20.0
101,20.0
102,20.0
103,21.0
104,21.0
105,22.0
106,22.0
107,22.0
108,23.0
109,23.0
110,23.0
111,24.0
112,25.0
113,25.0
114,25.0
115,26.0
116,26.0
117,27.0
118,27.0
119,27.0
120,29.0
121,29.0
122,29.0
123,29.0
124,29.0
125,30.0
126,30.0
127,30.0
128,31.0
129,31.0
130,32.0
131,32.0
132,33.0
133,33.0
134,33.0
135,34.0
136,34.0
137,35.0
138,35.0
139,35.0
140,35.0
141,35.0
142,35.0
143,36.0
144,36.0
145,36.0
146,36.0
147,36.0
148,36.0
149,36.0
150,37.0
151,37.0
152,37.0
153,38.0
154,38.0
155,38.0
156,38.0
157,38.0
158,38.0
159,39.0
160,39.0
161,39.0
162,40.0
163,40.0
164,41.0
165,41.0
166,41.0
167,41.0
168,41.0
169,41.0
170,42.0
171,43.0
172,43.0
173,44.0
174,45.0
175,45.0
176,45.0
177,45.0
178,45.0
179,45.0
180,45.0
181,45.0
182,45.0
183,46.0
184,47.0
185,48.0
186,49.0
187,49.0
188,49.0
189,49.0
190,50.0
191,50.0
192,50.0
193,50.0
194,51.0
195,51.0
196,51.0
197,51.0
198,51.0
199,51.0
200,51.0
201,51.0
202,51.0
203,51.0
204,51.0
205,51.0
206,51.0
207,51.0
208,51.0
209,51.0
210,52.0
211,53.0
212,53.0
213,56.0
214,56.0
215,56.0
216,56.0
217,56.0
218,57.0
219,58.0
220,58.0
221,58.0
222,58.0
223,59.0
224,59.0
225,60.0
226,61.0
227,61.0
228,61.0
229,61.0
230,62.0
231,62.0
232,62.0
233,62.0
234,63.0
235,63.0
236,64.0
237,64.0
238,64.0
239,64.0
240,64.0
241,65.0
242,66.0
243,67.0
244,68.0
245,68.0
246,68.0
247,69.0
248,70.0
249,70.0
250,70.0
251,70.0
252,71.0
253,71.0
254,72.0
255,72.0
256,72.0
257,72.0
258,72.0
259,72.0
260,72.0
261,72.0
262,72.0
263,72.0
264,72.0
265,72.0
266,73.0
267,74.0
268,74.0
269,75.0
270,75.0
271,75.0
272,76.0
273,76.0
274,76.0
275,76.0
276,76.0
277,77.0
278,77.0
279,77.0
280,77.0
281,77.0
282,77.0
283,77.0
284,77.0
285,78.0
286,78.0
287,78.0
288,79.0
289,79.0
290,79.0
291,79.0
292,80.0
293,80.0
294,80.0
295,80.0
296,80.0
297,80.0
298,81.0
299,81.0
300,81.0
301,81.0
302,81.0
303,81.0
304,82.0
305,83.0
306,83.0
307,84.0
308,84.0
309,84.0
310,84.0
311,85.0
312,85.0
313,85.0
314,85.0
315,86.0
316,86.0
317,86.0
318,86.0
319,86.0
320,86.0
321,86.0
322,86.0
323,87.0
324,88.0
325,89.0
326,89.0
327,89.0
328,89.0
329,89.0
330,90.0
331,90.0
332,90.0
333,90.0
334,90.0
335,90.0
336,90.0
337,91.0
338,92.0
339,92.0
340,92.0
341,92.0
342,92.0
343,93.0
344,93.0
345,93.0
346,93.0
347,93.0
348,93.0
349,93.0
350,93.0
351,93.0
352,93.0
353,93.0
354,93.0
355,93.0
356,93.0
357,93.0
358,93.0
359,93.0
360,93.0
361,93.0
362,93.0
363,93.0
364,93.0
365,93.0
366,93.0
367,93.0
368,93.0
369,94.0
370,94.0
371,95.0
372,95.0
373,95.0
374,95.0
375,95.0
376,95.0
377,96.0
378,96.0
379,96.0
380,96.0
381,96.0
382,98.0
383,98.0
384,98.0
385,98.0
386,99.0
387,99.0
388,99.0
389,99.0
390,99.0
391,99.0
392,99.0
393,99.0
394,100.0
395,100.0
396,100.0
397,100.0
398,101.0
399,101.0
400,101.0
401,101.0
402,102.0
403,102.0
404,102.0
405,102.0
406,102.0
407,102.0
408,103.0
409,104.0
410,104.0
411,104.0
412,104.0
413,104.0
414,104.0
415,104.0
416,104.0
417,104.0
418,104.0
419,105.0
420,105.0
421,105.0
422,105.0
423,105.0
424,105.0
425,105.0
426,105.0
427,105.0
428,105.0
429,105.0
430,105.0
431,105.0
432,105.0
433,105.0
434,105.0
435,105.0
436,105.0
437,105.0
438,105.0
439,105.0
440,106.0
441,106.0
442,106.0
443,106.0
444,106.0
445,106.0
446,106.0
447,106.0
448,106.0
449,106.0
450,106.0
451,106.0
452,106.0
453,106.0
454,106.0
455,106.0
456,106.0
457,106.0
458,106.0
459,106.0
460,106.0
461,106.0
462,106.0
463,106.0
464,106.0
465,106.0
466,106.0
467,106.0
468,106.0
469,106.0
470,106.0
471,106.0
472,106.0
473,106.0
474,106.0
475,106.0
476,106.0
477,106.0
478,106.0
479,106.0
480,106.0
481,107.0
482,107.0
483,107.0
484,107.0
485,107.0
486,107.0
487,107.0
488,107.0
489,107.0
490,107.0
491,107.0
492,108.0
493,108.0
494,108.0
495,108.0
496,108.0
497,108.0
498,108.0
499,108.0
500,108.0
501,108.0
502,108.0
503,108.0
504,108.0
505,108.0
506,108.0
507,108.0
508,108.0
509,109.0
510,109.0
511,109.0
512,109.0
513,109.0
514,109.0
515,109.0
516,109.0
517,109.0
518,109.0
519,109.0
520,109.0
521,109.0
522,109.0
523,109.0
524,109.0
525,109.0
526,109.0
527,109.0
528,109.0
529,109.0
530,109.0
531,109.0
532,109.0
533,109.0
534,109.0
535,109.0
536,109.0
537,109.0
538,109.0
539,109.0
540,109.0
541,109.0
542,109.0
543,109.0
544,109.0
545,109.0
546,110.0
547,110.0
548,110.0
549,110.0
550,110.0
551,110.0
552,110.0
553,110.0
554,110.0
555,110.0
556,110.0
557,110.0
558,111.0
559,111.0
560,111.0
561,111.0
562,111.0
563,111.0
564,111.0
565,111.0
566,111.0
567,111.0
568,111.0
569,111.0
