Time(Iteration),CascadeUCB
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,1.0
33,1.0
34,1.0
35,1.0
36,1.0
37,1.0
38,1.0
39,1.0
40,2.0
41,3.0
42,3.0
43,3.0
44,3.0
45,3.0
46,4.0
47,4.0
48,4.0
49,4.0
50,4.0
51,4.0
52,4.0
53,5.0
54,5.0
55,5.0
56,5.0
57,5.0
58,5.0
59,5.0
60,5.0
61,5.0
62,5.0
63,5.0
64,5.0
65,5.0
66,5.0
67,5.0
68,5.0
69,5.0
70,5.0
71,5.0
72,5.0
73,5.0
74,5.0
75,5.0
76,5.0
77,5.0
78,5.0
79,5.0
80,5.0
81,6.0
82,6.0
83,6.0
84,6.0
85,6.0
86,6.0
87,6.0
88,6.0
89,7.0
90,7.0
91,7.0
92,7.0
93,7.0
94,7.0
95,7.0
96,7.0
97,7.0
98,7.0
99,7.0
100,7.0
101,7.0
102,7.0
103,7.0
104,7.0
105,7.0
106,8.0
107,8.0
108,8.0
109,8.0
110,8.0
111,8.0
112,8.0
113,8.0
114,8.0
115,9.0
116,9.0
117,9.0
118,9.0
119,9.0
120,9.0
121,9.0
122,9.0
123,9.0
124,9.0
125,9.0
126,10.0
127,10.0
128,10.0
129,10.0
130,10.0
131,10.0
132,10.0
133,10.0
134,11.0
135,11.0
136,11.0
137,11.0
138,11.0
139,11.0
140,11.0
141,11.0
142,11.0
143,12.0
144,12.0
145,13.0
146,13.0
147,14.0
148,14.0
149,14.0
150,14.0
151,14.0
152,14.0
153,14.0
154,14.0
155,14.0
156,14.0
157,14.0
158,15.0
159,15.0
160,15.0
161,15.0
162,15.0
163,15.0
164,15.0
165,15.0
166,15.0
167,15.0
168,16.0
169,16.0
170,16.0
171,16.0
172,16.0
173,16.0
174,16.0
175,16.0
176,16.0
177,16.0
178,16.0
179,16.0
180,16.0
181,16.0
182,16.0
183,16.0
184,16.0
185,17.0
186,17.0
187,17.0
188,17.0
189,17.0
190,17.0
191,17.0
192,17.0
193,17.0
194,17.0
195,17.0
196,17.0
197,17.0
198,17.0
199,18.0
200,18.0
201,18.0
202,18.0
203,18.0
204,19.0
205,19.0
206,19.0
207,19.0
208,19.0
209,19.0
210,19.0
211,19.0
212,19.0
213,19.0
214,19.0
215,19.0
216,19.0
217,19.0
218,19.0
219,19.0
220,19.0
221,19.0
222,19.0
223,19.0
224,19.0
225,19.0
226,19.0
227,19.0
228,19.0
229,19.0
230,19.0
231,19.0
232,19.0
233,19.0
234,19.0
235,19.0
236,19.0
237,19.0
238,19.0
239,19.0
240,19.0
241,19.0
242,19.0
243,19.0
244,19.0
245,19.0
246,20.0
247,20.0
248,20.0
249,20.0
250,20.0
251,20.0
252,20.0
253,20.0
254,20.0
255,20.0
256,20.0
257,20.0
258,20.0
259,20.0
260,20.0
261,20.0
262,20.0
263,20.0
264,20.0
265,20.0
266,20.0
267,20.0
268,20.0
269,20.0
270,20.0
271,21.0
272,21.0
273,21.0
274,21.0
275,21.0
276,21.0
277,21.0
278,21.0
279,21.0
280,21.0
281,21.0
282,21.0
283,21.0
284,21.0
285,21.0
286,21.0
287,21.0
288,21.0
289,21.0
290,21.0
291,21.0
292,21.0
293,22.0
294,22.0
295,22.0
296,22.0
297,22.0
298,22.0
299,23.0
300,24.0
301,24.0
302,24.0
303,24.0
304,24.0
305,24.0
306,24.0
307,24.0
308,24.0
309,24.0
310,24.0
311,24.0
312,24.0
313,24.0
314,24.0
315,24.0
316,24.0
317,24.0
318,24.0
319,24.0
320,24.0
321,24.0
322,24.0
323,24.0
324,24.0
325,24.0
326,24.0
327,24.0
328,24.0
329,24.0
330,25.0
331,25.0
332,25.0
333,25.0
334,25.0
335,25.0
336,25.0
337,26.0
338,26.0
339,26.0
340,26.0
341,26.0
342,26.0
343,26.0
344,26.0
345,26.0
346,26.0
347,26.0
348,26.0
349,26.0
350,26.0
351,26.0
352,26.0
353,27.0
354,27.0
355,28.0
356,28.0
357,28.0
358,28.0
359,28.0
360,28.0
361,28.0
362,28.0
363,29.0
364,29.0
365,29.0
366,29.0
367,29.0
368,29.0
369,29.0
370,29.0
371,29.0
372,29.0
373,29.0
374,29.0
375,29.0
376,29.0
377,29.0
378,29.0
379,29.0
380,29.0
381,30.0
382,30.0
383,30.0
384,30.0
385,30.0
386,30.0
387,30.0
388,30.0
389,30.0
390,30.0
391,30.0
392,30.0
393,30.0
394,30.0
395,31.0
396,31.0
397,31.0
398,31.0
399,31.0
400,31.0
401,31.0
402,31.0
403,31.0
404,31.0
405,31.0
406,31.0
407,31.0
408,31.0
409,31.0
410,31.0
411,31.0
412,31.0
413,31.0
414,31.0
415,31.0
416,31.0
417,31.0
418,31.0
419,31.0
420,31.0
421,31.0
422,31.0
423,31.0
424,31.0
425,31.0
426,31.0
427,31.0
428,32.0
429,32.0
430,32.0
431,32.0
432,32.0
433,32.0
434,32.0
435,32.0
436,33.0
437,33.0
438,33.0
439,33.0
440,33.0
441,33.0
442,33.0
443,33.0
444,33.0
445,33.0
446,33.0
447,33.0
448,33.0
449,33.0
450,33.0
451,33.0
452,33.0
453,33.0
454,33.0
455,33.0
456,33.0
457,33.0
458,33.0
459,33.0
460,33.0
461,33.0
462,33.0
463,33.0
464,34.0
465,34.0
466,34.0
467,34.0
468,35.0
469,35.0
470,35.0
471,35.0
472,35.0
473,35.0
474,35.0
475,35.0
476,35.0
477,35.0
478,35.0
479,35.0
480,35.0
481,35.0
482,35.0
483,35.0
484,35.0
485,35.0
486,35.0
487,35.0
488,35.0
489,35.0
490,35.0
491,35.0
492,35.0
493,35.0
494,35.0
495,35.0
496,35.0
497,35.0
498,35.0
499,35.0
500,35.0
501,35.0
502,35.0
503,35.0
504,35.0
505,35.0
506,35.0
507,35.0
508,35.0
509,35.0
510,35.0
511,35.0
512,35.0
513,35.0
514,35.0
515,35.0
516,35.0
517,35.0
518,35.0
519,35.0
520,35.0
521,35.0
522,35.0
523,35.0
524,35.0
525,35.0
526,35.0
527,35.0
528,35.0
529,36.0
530,36.0
531,36.0
532,36.0
533,36.0
534,36.0
535,36.0
536,36.0
537,36.0
538,36.0
539,36.0
540,36.0
541,36.0
542,36.0
543,36.0
544,36.0
545,36.0
546,36.0
547,36.0
548,36.0
549,36.0
550,36.0
551,36.0
552,36.0
553,36.0
554,36.0
555,36.0
556,36.0
557,36.0
558,36.0
559,36.0
560,36.0
561,36.0
562,36.0
563,36.0
564,36.0
565,36.0
566,36.0
567,36.0
568,36.0
569,36.0
