Time(Iteration),CascadeUCB
0,0.0
1,0.0
2,0.0
3,1.0
4,1.0
5,2.0
6,2.0
7,2.0
8,3.0
9,3.0
10,3.0
11,3.0
12,3.0
13,4.0
14,4.0
15,4.0
16,5.0
17,5.0
18,5.0
19,6.0
20,6.0
21,6.0
22,6.0
23,6.0
24,7.0
25,8.0
26,9.0
27,9.0
28,9.0
29,9.0
30,9.0
31,10.0
32,10.0
33,10.0
34,10.0
35,10.0
36,10.0
37,10.0
38,11.0
39,11.0
40,11.0
41,12.0
42,12.0
43,12.0
44,12.0
45,14.0
46,15.0
47,15.0
48,15.0
49,15.0
50,15.0
51,16.0
52,18.0
53,18.0
54,18.0
55,19.0
56,19.0
57,19.0
58,21.0
59,22.0
60,22.0
61,22.0
62,22.0
63,23.0
64,23.0
65,23.0
66,23.0
67,23.0
68,23.0
69,25.0
70,26.0
71,26.0
72,28.0
73,28.0
74,28.0
75,28.0
76,28.0
77,28.0
78,28.0
79,30.0
80,31.0
81,32.0
82,32.0
83,32.0
84,33.0
85,34.0
86,34.0
87,34.0
88,34.0
89,34.0
90,34.0
91,34.0
92,34.0
93,34.0
94,34.0
95,34.0
96,34.0
97,34.0
98,34.0
99,35.0
