Time(Iteration),CascadeUCB
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,1.0
16,1.0
17,1.0
18,2.0
19,2.0
20,3.0
21,3.0
22,3.0
23,3.0
24,3.0
25,4.0
26,5.0
27,5.0
28,5.0
29,5.0
30,5.0
31,6.0
32,6.0
33,6.0
34,6.0
35,6.0
36,7.0
37,7.0
38,7.0
39,7.0
40,7.0
41,7.0
42,7.0
43,7.0
44,7.0
45,7.0
46,7.0
47,7.0
48,7.0
49,7.0
50,7.0
51,7.0
52,7.0
53,7.0
54,7.0
55,7.0
56,7.0
57,7.0
58,7.0
59,7.0
60,7.0
61,7.0
62,7.0
63,7.0
64,7.0
65,7.0
66,7.0
67,7.0
68,7.0
69,7.0
70,7.0
71,7.0
72,7.0
73,7.0
74,7.0
75,7.0
76,7.0
77,7.0
78,7.0
79,7.0
80,7.0
81,7.0
82,7.0
83,7.0
84,7.0
85,7.0
86,7.0
87,7.0
88,7.0
89,8.0
90,8.0
91,8.0
92,10.0
93,10.0
94,10.0
95,10.0
96,10.0
97,10.0
98,10.0
99,11.0
100,11.0
101,11.0
102,11.0
103,11.0
104,11.0
105,11.0
106,11.0
107,11.0
108,11.0
109,11.0
110,11.0
111,11.0
112,12.0
113,12.0
114,12.0
115,12.0
116,12.0
117,12.0
118,12.0
119,12.0
120,12.0
121,12.0
122,12.0
123,12.0
124,13.0
125,13.0
126,13.0
127,13.0
128,13.0
129,13.0
130,13.0
131,13.0
132,13.0
133,13.0
134,13.0
135,13.0
136,13.0
137,13.0
138,13.0
139,13.0
140,13.0
141,13.0
142,13.0
143,13.0
144,13.0
145,13.0
146,13.0
147,13.0
148,13.0
149,13.0
150,13.0
151,13.0
152,13.0
153,13.0
154,13.0
155,13.0
156,13.0
157,13.0
158,13.0
159,15.0
160,15.0
161,15.0
162,15.0
163,15.0
164,15.0
165,15.0
166,15.0
167,15.0
168,15.0
169,15.0
170,15.0
171,15.0
172,15.0
173,15.0
174,15.0
175,15.0
176,15.0
177,15.0
178,15.0
179,15.0
180,15.0
181,15.0
182,15.0
183,15.0
184,15.0
185,15.0
186,15.0
187,15.0
188,15.0
189,15.0
190,16.0
191,16.0
192,16.0
193,16.0
194,16.0
195,16.0
196,16.0
197,16.0
198,16.0
199,16.0
200,16.0
201,16.0
202,16.0
203,16.0
204,16.0
205,16.0
206,16.0
207,16.0
208,16.0
209,16.0
210,16.0
211,16.0
212,16.0
213,17.0
214,17.0
215,17.0
216,17.0
217,17.0
218,17.0
219,17.0
220,17.0
221,17.0
222,17.0
223,17.0
224,17.0
225,18.0
226,18.0
227,18.0
228,18.0
229,18.0
230,18.0
231,18.0
232,18.0
233,18.0
234,18.0
235,18.0
236,19.0
237,19.0
238,19.0
239,19.0
240,19.0
241,19.0
242,19.0
243,19.0
244,19.0
245,19.0
246,19.0
247,19.0
248,19.0
249,19.0
250,19.0
251,19.0
252,19.0
253,20.0
254,20.0
255,20.0
256,20.0
257,20.0
258,20.0
259,21.0
260,22.0
261,22.0
262,22.0
263,22.0
264,23.0
265,23.0
266,23.0
267,23.0
268,23.0
269,23.0
270,23.0
271,25.0
272,25.0
273,25.0
274,25.0
275,25.0
276,25.0
277,25.0
278,25.0
279,25.0
280,25.0
281,25.0
282,25.0
283,25.0
284,25.0
285,25.0
286,25.0
287,25.0
288,25.0
289,25.0
290,25.0
291,25.0
292,25.0
293,25.0
294,25.0
295,25.0
296,25.0
297,25.0
298,25.0
299,25.0
300,25.0
301,26.0
302,26.0
303,26.0
304,26.0
305,26.0
306,26.0
307,26.0
308,26.0
309,26.0
310,26.0
311,27.0
312,27.0
313,27.0
314,28.0
315,28.0
316,28.0
317,28.0
318,28.0
319,28.0
320,28.0
321,28.0
322,28.0
323,28.0
324,28.0
325,28.0
326,28.0
327,28.0
328,28.0
329,28.0
330,28.0
331,29.0
332,29.0
333,29.0
334,29.0
335,29.0
336,29.0
337,29.0
338,29.0
339,29.0
340,29.0
341,29.0
342,29.0
343,30.0
344,30.0
345,30.0
346,30.0
347,30.0
348,30.0
349,31.0
350,32.0
351,32.0
352,32.0
353,32.0
354,32.0
355,32.0
356,32.0
357,32.0
358,32.0
359,32.0
360,32.0
361,33.0
362,33.0
363,33.0
364,33.0
365,33.0
366,33.0
367,33.0
368,33.0
369,33.0
370,33.0
371,33.0
372,33.0
373,33.0
374,33.0
375,33.0
376,33.0
377,33.0
378,33.0
379,33.0
380,33.0
381,33.0
382,33.0
383,33.0
384,33.0
385,33.0
386,33.0
387,33.0
388,33.0
389,33.0
390,33.0
391,33.0
392,33.0
393,33.0
394,33.0
395,33.0
396,33.0
397,33.0
398,33.0
399,33.0
400,33.0
401,33.0
402,33.0
403,33.0
404,33.0
405,33.0
406,33.0
407,33.0
408,33.0
409,33.0
410,33.0
411,33.0
412,33.0
413,33.0
414,33.0
415,33.0
416,33.0
417,33.0
418,33.0
419,33.0
420,33.0
421,33.0
422,33.0
423,33.0
424,33.0
425,33.0
426,33.0
427,33.0
428,33.0
429,33.0
430,33.0
431,33.0
432,34.0
433,34.0
434,34.0
435,34.0
436,34.0
437,34.0
438,34.0
439,34.0
440,34.0
441,34.0
442,34.0
443,34.0
444,34.0
445,34.0
446,34.0
447,35.0
448,35.0
449,35.0
450,35.0
451,35.0
452,35.0
453,35.0
454,35.0
455,35.0
456,35.0
457,36.0
458,36.0
459,36.0
460,36.0
461,36.0
462,36.0
463,36.0
464,36.0
465,36.0
466,37.0
467,37.0
468,38.0
469,38.0
470,38.0
471,38.0
472,38.0
473,38.0
474,38.0
475,38.0
476,38.0
477,38.0
478,38.0
479,38.0
480,39.0
481,39.0
482,39.0
483,39.0
484,39.0
485,39.0
486,39.0
487,39.0
488,39.0
489,39.0
490,39.0
491,39.0
492,39.0
493,39.0
494,39.0
495,39.0
496,39.0
497,39.0
498,39.0
499,39.0
500,39.0
501,40.0
502,40.0
503,40.0
504,40.0
505,40.0
506,40.0
507,40.0
508,40.0
509,40.0
510,40.0
511,40.0
512,40.0
513,40.0
514,40.0
515,40.0
516,40.0
517,40.0
518,40.0
519,40.0
520,40.0
521,40.0
522,40.0
523,40.0
524,40.0
525,41.0
526,41.0
527,41.0
528,42.0
529,42.0
530,42.0
531,42.0
532,42.0
533,42.0
534,42.0
535,42.0
536,42.0
537,42.0
538,42.0
539,42.0
540,42.0
541,42.0
542,42.0
543,42.0
544,42.0
545,42.0
546,42.0
547,42.0
548,42.0
549,42.0
550,42.0
551,42.0
552,42.0
553,42.0
554,42.0
555,42.0
556,42.0
557,42.0
558,42.0
559,42.0
560,42.0
561,42.0
562,42.0
563,42.0
564,42.0
565,42.0
566,42.0
567,42.0
568,42.0
569,42.0
