Time(Iteration),CascadeUCB
0,0.0
1,0.0
2,1.0
3,1.0
4,1.0
5,1.0
6,1.0
7,1.0
8,1.0
9,3.0
10,3.0
11,3.0
12,3.0
13,4.0
14,4.0
15,4.0
16,4.0
17,4.0
18,4.0
19,5.0
20,5.0
21,5.0
22,5.0
23,6.0
24,6.0
25,6.0
26,7.0
27,7.0
28,7.0
29,7.0
30,7.0
31,8.0
32,8.0
33,10.0
34,10.0
35,11.0
36,12.0
37,12.0
38,12.0
39,12.0
40,13.0
41,13.0
42,14.0
43,14.0
44,14.0
45,14.0
46,14.0
47,15.0
48,15.0
49,15.0
50,15.0
51,15.0
52,16.0
53,16.0
54,16.0
55,16.0
56,17.0
57,17.0
58,18.0
59,18.0
60,18.0
61,18.0
62,18.0
63,18.0
64,18.0
65,18.0
66,18.0
67,18.0
68,19.0
69,19.0
70,20.0
71,21.0
72,21.0
73,22.0
74,22.0
75,23.0
76,23.0
77,24.0
78,24.0
79,24.0
80,24.0
81,24.0
82,25.0
83,25.0
84,25.0
85,26.0
86,27.0
87,28.0
88,28.0
89,28.0
90,28.0
91,28.0
92,28.0
93,28.0
94,28.0
95,29.0
96,29.0
97,29.0
98,29.0
99,30.0
